test_id	method	method_key	configuration_id	configuration_label	is_primary	k	metric	perplexity	n_neighbors	min_dist	pre_pca_components	analysis_scope	variable	status	n	n_clusters	n_categories	test	statistic	chi_square_statistic	degrees_of_freedom	p_value	cramers_v	fisher_odds_ratio	min_expected_count	cells_expected_lt5	fraction_cells_expected_lt5	family	effect_size	effect_size_name	epsilon_squared	q_value	q_value_family	q_value_scope	q_value_family_scope
categorical::umap__metric-canberra__nn-30__mindist-0p1::vital_status	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p1	metric=canberra, n_neighbors=30, min_dist=0.1	False	2	canberra		30.0	0.1		sensitivity	vital_status	ok	411	2	2.0	fisher_exact	0.6177792041078306	5.585740969561396	1.0	0.019336640445967373	0.10573008906325976	0.6177792041078306	70.4087591240876	0.0	0.0	categorical	0.10573008906325976	cramers_v		0.03836458366483893	0.03847273996192063	0.038330143674606486	0.03833835669017851
categorical::umap__metric-canberra__nn-30__mindist-0p1::OS	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p1	metric=canberra, n_neighbors=30, min_dist=0.1	False	2	canberra		30.0	0.1		sensitivity	OS	ok	412	2	2.0	fisher_exact	0.6137414315319624	5.745755826606134	1.0	0.0191132405233169	0.10742904427776861	0.6137414315319624	70.2378640776699	0.0	0.0	categorical	0.10742904427776861	cramers_v		0.038179863386820834	0.038327877548083755	0.038176706982770994	0.0382264810466338
categorical::umap__metric-canberra__nn-30__mindist-0p1::DSS	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p1	metric=canberra, n_neighbors=30, min_dist=0.1	False	2	canberra		30.0	0.1		sensitivity	DSS	ok	389	2	2.0	fisher_exact	0.6384083044982699	3.63327382475621	1.0	0.05953740063140721	0.08234191320227717	0.6384083044982699	42.940874035989715	0.0	0.0	categorical	0.08234191320227717	cramers_v		0.08660946912455152	0.0879106931198122	0.08599846757869929	0.08727221459013727
categorical::umap__metric-canberra__nn-30__mindist-0p1::DFI	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p1	metric=canberra, n_neighbors=30, min_dist=0.1	False	2	canberra		30.0	0.1		sensitivity	DFI	ok	242	2	2.0	fisher_exact	0.5605461731943946	2.970340669860998	1.0	0.09096060993788235	0.09032502732866024	0.5605461731943946	17.946280991735538	0.0	0.0	categorical	0.09032502732866024	cramers_v		0.12152812322858995	0.12279682341614116	0.12028756521095822	0.12150964497362396
categorical::umap__metric-canberra__nn-30__mindist-0p1::PFI	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p1	metric=canberra, n_neighbors=30, min_dist=0.1	False	2	canberra		30.0	0.1		sensitivity	PFI	ok	412	2	2.0	fisher_exact	0.6035928143712574	5.695793120374208	1.0	0.01961186326037884	0.10686175682937478	0.6035928143712574	58.75242718446602	0.0	0.0	categorical	0.10686175682937478	cramers_v		0.038610855793870844	0.0387116674277974	0.03856999774541172	0.03856999774541172
categorical::umap__metric-canberra__nn-30__mindist-0p5::center_code	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p5	metric=canberra, n_neighbors=30, min_dist=0.5	False	2	canberra		30.0	0.5		sensitivity	center_code	ok	412	2	2.0	fisher_exact	1.4862385321100917	3.958425102380969	1.0	0.048192386339157525	0.08480705899149406	1.4862385321100917	88.03398058252426	0.0	0.0	categorical	0.08480705899149406	cramers_v		0.07345723625434317	0.07435396749470019	0.07285588030200477	0.0736937570801804
categorical::umap__metric-canberra__nn-30__mindist-0p5::gender	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p5	metric=canberra, n_neighbors=30, min_dist=0.5	False	2	canberra		30.0	0.5		sensitivity	gender	ok	412	2	2.0	fisher_exact	1.0275210084033612	0.01727090942665122	1.0	0.9179386800135725	0.0	1.0275210084033612	66.36407766990291	0.0	0.0	categorical	0.0	cramers_v		0.9319490687652432	0.93310533311855	0.9328895408623888	0.9341267948953629
categorical::umap__metric-canberra__nn-30__mindist-0p5::race	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p5	metric=canberra, n_neighbors=30, min_dist=0.5	False	2	canberra		30.0	0.5		sensitivity	race	ok	358	2	4.0	permutation_chi_square_5000	10.372723083539821	10.372723083539821	3.0	0.007798440311937612	0.14362628038676198		0.4664804469273743	2.0	0.25	categorical	0.14362628038676198	cramers_v		0.020669652477271535	0.020686389037981878	0.020696898682547225	0.020679010265362657
categorical::umap__metric-canberra__nn-30__mindist-0p5::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p5	metric=canberra, n_neighbors=30, min_dist=0.5	False	2	canberra		30.0	0.5		sensitivity	ajcc_pathologic_tumor_stage	ok	388	2	11.0	permutation_chi_square_5000	19.536488733446962	19.536488733446962	10.0	0.02979404119176165	0.15676569888877118		0.8865979381443299	4.0	0.18181818181818182	categorical	0.15676569888877118	cramers_v		0.0523231869051393	0.0528121886519163	0.05211933033278161	0.052527212093355015
categorical::umap__metric-canberra__nn-30__mindist-0p5::histological_type	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p5	metric=canberra, n_neighbors=30, min_dist=0.5	False	2	canberra		30.0	0.5		sensitivity	histological_type	ok	410	2	7.0	chi_square	43.48553352233787	43.48553352233787	6.0	9.348282150932667e-08	0.30268193056705467		3.158536585365854	2.0	0.14285714285714285	categorical	0.30268193056705467	cramers_v		7.656243081613854e-06	7.067301306105096e-06	7.170132409765355e-06	6.618583762860329e-06
categorical::umap__metric-canberra__nn-30__mindist-0p5::histological_grade	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p5	metric=canberra, n_neighbors=30, min_dist=0.5	False	2	canberra		30.0	0.5		sensitivity	histological_grade	ok	412	2	4.0	permutation_chi_square_5000	17.016642772756587	17.016642772756587	3.0	0.0001999600079984003	0.18462447213627167		4.063106796116505	2.0	0.25	categorical	0.18462447213627167	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-canberra__nn-30__mindist-0p5::tumor_status	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p5	metric=canberra, n_neighbors=30, min_dist=0.5	False	2	canberra		30.0	0.5		sensitivity	tumor_status	ok	369	2	2.0	fisher_exact	0.5537744097930632	7.344297721984662	1.0	0.008866846689037793	0.1312733122011291	0.5537744097930632	60.552845528455286	0.0	0.0	categorical	0.1312733122011291	cramers_v		0.022388962415752382	0.02238896241575238	0.022415849745303463	0.022385168319427055
categorical::umap__metric-canberra__nn-30__mindist-0p5::vital_status	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p5	metric=canberra, n_neighbors=30, min_dist=0.5	False	2	canberra		30.0	0.5		sensitivity	vital_status	ok	411	2	2.0	fisher_exact	0.5584455324357405	8.165848895587182	1.0	0.004502398046140409	0.13218107024198184	0.5584455324357405	71.95620437956204	0.0	0.0	categorical	0.13218107024198184	cramers_v		0.014868806450762075	0.0147351208782777	0.015014518701694318	0.014826501472871671
categorical::umap__metric-canberra__nn-30__mindist-0p5::OS	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p5	metric=canberra, n_neighbors=30, min_dist=0.5	False	2	canberra		30.0	0.5		sensitivity	OS	ok	412	2	2.0	fisher_exact	0.5547955616355069	8.360974942318906	1.0	0.004413911650024662	0.1338062060048415	0.5547955616355069	71.78155339805825	0.0	0.0	categorical	0.1338062060048415	cramers_v		0.014695096103130887	0.014571690862090151	0.014848553664775947	0.014671593653603102
categorical::umap__metric-canberra__nn-30__mindist-0p5::DSS	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p5	metric=canberra, n_neighbors=30, min_dist=0.5	False	2	canberra		30.0	0.5		sensitivity	DSS	ok	389	2	2.0	fisher_exact	0.5952886010941163	4.843035388144152	1.0	0.033410450397164455	0.09948946454171838	0.5952886010941163	43.681233933161955	0.0	0.0	categorical	0.09948946454171838	cramers_v		0.057006580990161856	0.057667352740311255	0.05694625656583364	0.057553768567378184
categorical::umap__metric-canberra__nn-30__mindist-0p5::DFI	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p5	metric=canberra, n_neighbors=30, min_dist=0.5	False	2	canberra		30.0	0.5		sensitivity	DFI	ok	242	2	2.0	fisher_exact	0.5103305785123967	4.004652341245017	1.0	0.060392269374572566	0.11158151338585362	0.5103305785123967	18.123966942148762	0.0	0.0	categorical	0.11158151338585362	cramers_v		0.08738740038476137	0.08865350611102303	0.08674320339006958	0.0879788615580193
categorical::umap__metric-canberra__nn-30__mindist-0p5::PFI	UMAP	umap	umap__metric-canberra__nn-30__mindist-0p5	metric=canberra, n_neighbors=30, min_dist=0.5	False	2	canberra		30.0	0.5		sensitivity	PFI	ok	412	2	2.0	fisher_exact	0.5853535353535354	6.409273485298058	1.0	0.014736242354659784	0.11469702397159938	0.5853535353535354	60.04368932038835	0.0	0.0	categorical	0.11469702397159938	cramers_v		0.03192852510176286	0.03210547325683803	0.03201897418137126	0.03210233719107424
categorical::umap__metric-canberra__nn-30__mindist-1::center_code	UMAP	umap	umap__metric-canberra__nn-30__mindist-1	metric=canberra, n_neighbors=30, min_dist=1	False	2	canberra		30.0	1.0		sensitivity	center_code	ok	412	2	2.0	fisher_exact	0.6017779803966264	6.412424108167298	1.0	0.01286838512351385	0.11473043668702809	0.6017779803966264	84.72087378640776	0.0	0.0	categorical	0.11473043668702809	cramers_v		0.029026156917232704	0.02912724297418105	0.029187889027227118	0.02920133547258912
categorical::umap__metric-canberra__nn-30__mindist-1::gender	UMAP	umap	umap__metric-canberra__nn-30__mindist-1	metric=canberra, n_neighbors=30, min_dist=1	False	2	canberra		30.0	1.0		sensitivity	gender	ok	412	2	2.0	fisher_exact	0.9942708333333333	0.0007670972650188202	1.0	1.0	0.0	0.9942708333333333	63.866504854368934	0.0	0.0	categorical	0.0	cramers_v		1.0	1.0	1.0	1.0
categorical::umap__metric-canberra__nn-30__mindist-1::race	UMAP	umap	umap__metric-canberra__nn-30__mindist-1	metric=canberra, n_neighbors=30, min_dist=1	False	2	canberra		30.0	1.0		sensitivity	race	ok	358	2	4.0	permutation_chi_square_5000	9.377952969987847	9.377952969987847	3.0	0.01279744051189762	0.13357400812971823		0.44972067039106145	2.0	0.25	categorical	0.13357400812971823	cramers_v		0.02895332535702804	0.029053648729713517	0.029126518909867876	0.029133723094609376
categorical::umap__metric-canberra__nn-30__mindist-1::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-canberra__nn-30__mindist-1	metric=canberra, n_neighbors=30, min_dist=1	False	2	canberra		30.0	1.0		sensitivity	ajcc_pathologic_tumor_stage	ok	388	2	11.0	permutation_chi_square_5000	19.372138531811043	19.372138531811043	10.0	0.029194161167766446	0.15540528944958298		0.8505154639175257	4.0	0.18181818181818182	categorical	0.15540528944958298	cramers_v		0.05220527946812384	0.05280092306897472	0.05207423631552759	0.052527212093355015
categorical::umap__metric-canberra__nn-30__mindist-1::histological_type	UMAP	umap	umap__metric-canberra__nn-30__mindist-1	metric=canberra, n_neighbors=30, min_dist=1	False	2	canberra		30.0	1.0		sensitivity	histological_type	ok	410	2	7.0	chi_square	41.24951991345027	41.24951991345027	6.0	2.585716322992326e-07	0.29351199715056375		3.0390243902439025	2.0	0.14285714285714285	categorical	0.29351199715056375	cramers_v		1.3235635428316968e-05	1.2217509626138741e-05	1.322162946490076e-05	1.220458104452378e-05
categorical::umap__metric-canberra__nn-30__mindist-1::histological_grade	UMAP	umap	umap__metric-canberra__nn-30__mindist-1	metric=canberra, n_neighbors=30, min_dist=1	False	2	canberra		30.0	1.0		sensitivity	histological_grade	ok	412	2	4.0	chi_square	21.577739161571355	21.577739161571355	3.0	7.985107397352058e-05	0.21256485958962618		3.9101941747572817	1.0	0.125	categorical	0.21256485958962618	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-canberra__nn-30__mindist-1::tumor_status	UMAP	umap	umap__metric-canberra__nn-30__mindist-1	metric=canberra, n_neighbors=30, min_dist=1	False	2	canberra		30.0	1.0		sensitivity	tumor_status	ok	369	2	2.0	fisher_exact	1.7704517704517704	6.849018034020626	1.0	0.011788436744554107	0.12604286509241014	1.7704517704517704	58.02981029810298	0.0	0.0	categorical	0.12604286509241014	cramers_v		0.02719642167264736	0.027337601775714433	0.02731640780384592	0.02736463349227642
categorical::umap__metric-canberra__nn-30__mindist-1::vital_status	UMAP	umap	umap__metric-canberra__nn-30__mindist-1	metric=canberra, n_neighbors=30, min_dist=1	False	2	canberra		30.0	1.0		sensitivity	vital_status	ok	411	2	2.0	fisher_exact	1.8509473684210527	9.07984170781277	1.0	0.0030451495276848308	0.1403606047057952	1.8509473684210527	69.24817518248175	0.0	0.0	categorical	0.1403606047057952	cramers_v		0.011932906522363044	0.01174557674964149	0.01210170822660241	0.01184596629451022
categorical::umap__metric-canberra__nn-30__mindist-1::OS	UMAP	umap	umap__metric-canberra__nn-30__mindist-1	metric=canberra, n_neighbors=30, min_dist=1	False	2	canberra		30.0	1.0		sensitivity	OS	ok	412	2	2.0	fisher_exact	1.8627368421052632	9.278911761196493	1.0	0.003019624860086628	0.1419067894928436	1.8627368421052632	69.08009708737865	0.0	0.0	categorical	0.1419067894928436	cramers_v		0.011889772886591099	0.011706853303720467	0.01206277222753356	0.011811571275918966
categorical::umap__metric-canberra__nn-30__mindist-1::DSS	UMAP	umap	umap__metric-canberra__nn-30__mindist-1	metric=canberra, n_neighbors=30, min_dist=1	False	2	canberra		30.0	1.0		sensitivity	DSS	ok	389	2	2.0	fisher_exact	1.6571428571428573	4.59998319813923	1.0	0.033618935378053674	0.09628980332096823	1.6571428571428573	41.95372750642674	0.0	0.0	categorical	0.09628980332096823	cramers_v		0.0572430521301995	0.057895023111181276	0.05717455307088064	0.05777234526131554
categorical::umap__metric-canberra__nn-30__mindist-1::DFI	UMAP	umap	umap__metric-canberra__nn-30__mindist-1	metric=canberra, n_neighbors=30, min_dist=1	False	2	canberra		30.0	1.0		sensitivity	DFI	ok	242	2	2.0	fisher_exact	2.044321329639889	4.529061027377306	1.0	0.04052092964629442	0.12093982489866954	2.044321329639889	17.768595041322314	0.0	0.0	categorical	0.12093982489866954	cramers_v		0.06369796810041292	0.06422185076016473	0.06329847869390594	0.06375292931016989
categorical::umap__metric-canberra__nn-30__mindist-1::PFI	UMAP	umap	umap__metric-canberra__nn-30__mindist-1	metric=canberra, n_neighbors=30, min_dist=1	False	2	canberra		30.0	1.0		sensitivity	PFI	ok	412	2	2.0	fisher_exact	1.6563920454545455	5.684658196455616	1.0	0.01943992945165831	0.10673491762289974	1.6563920454545455	57.78398058252427	0.0	0.0	categorical	0.10673491762289974	cramers_v		0.03836458366483893	0.03847273996192063	0.038330143674606486	0.03833835669017851
categorical::umap__metric-canberra__nn-50__mindist-0::center_code	UMAP	umap	umap__metric-canberra__nn-50__mindist-0	metric=canberra, n_neighbors=50, min_dist=0	False	2	canberra		50.0	0.0		sensitivity	center_code	ok	412	2	2.0	fisher_exact	0.7727513227513227	1.6073633529930351	1.0	0.2244563398691387	0.038364808112904776	0.7727513227513227	75.25485436893204	0.0	0.0	categorical	0.038364808112904776	cramers_v		0.26412319303566756	0.2655539795634881	0.2616383171422939	0.2631044513697851
categorical::umap__metric-canberra__nn-50__mindist-0::gender	UMAP	umap	umap__metric-canberra__nn-50__mindist-0	metric=canberra, n_neighbors=50, min_dist=0	False	2	canberra		50.0	0.0		sensitivity	gender	ok	412	2	2.0	fisher_exact	1.0805194805194804	0.13365814258862094	1.0	0.7518848109521457	0.0	1.0805194805194804	56.730582524271846	0.0	0.0	categorical	0.0	cramers_v		0.7925272331657751	0.7961133292434482	0.7954422758624768	0.7993009702013801
categorical::umap__metric-canberra__nn-50__mindist-0::race	UMAP	umap	umap__metric-canberra__nn-50__mindist-0	metric=canberra, n_neighbors=50, min_dist=0	False	2	canberra		50.0	0.0		sensitivity	race	ok	358	2	4.0	permutation_chi_square_5000	6.531557652523203	6.531557652523203	3.0	0.06858628274345131	0.09934212077907492		0.4022346368715084	3.0	0.375	categorical	0.09934212077907492	cramers_v		0.09580940954666209	0.0970194020897313	0.09489037444309699	0.09605652833930255
categorical::umap__metric-canberra__nn-50__mindist-0::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-canberra__nn-50__mindist-0	metric=canberra, n_neighbors=50, min_dist=0	False	2	canberra		50.0	0.0		sensitivity	ajcc_pathologic_tumor_stage	ok	388	2	11.0	permutation_chi_square_5000	17.10097980366687	17.10097980366687	10.0	0.06778644271145771	0.135211455134595		0.7525773195876289	4.0	0.18181818181818182	categorical	0.135211455134595	cramers_v		0.0950635215422669	0.09632810280049255	0.0941887709414639	0.09541312413461642
categorical::umap__metric-canberra__nn-50__mindist-0::histological_type	UMAP	umap	umap__metric-canberra__nn-50__mindist-0	metric=canberra, n_neighbors=50, min_dist=0	False	2	canberra		50.0	0.0		sensitivity	histological_type	ok	410	2	7.0	permutation_chi_square_5000	47.85970943315524	47.85970943315524	6.0	0.0001999600079984003	0.3198612537543097		2.6975609756097563	3.0	0.21428571428571427	categorical	0.3198612537543097	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-canberra__nn-50__mindist-0::histological_grade	UMAP	umap	umap__metric-canberra__nn-50__mindist-0	metric=canberra, n_neighbors=50, min_dist=0	False	2	canberra		50.0	0.0		sensitivity	histological_grade	ok	412	2	4.0	permutation_chi_square_5000	32.79906485095924	32.79906485095924	3.0	0.0001999600079984003	0.26923312715324377		3.4733009708737863	2.0	0.25	categorical	0.26923312715324377	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-canberra__nn-50__mindist-0::tumor_status	UMAP	umap	umap__metric-canberra__nn-50__mindist-0	metric=canberra, n_neighbors=50, min_dist=0	False	2	canberra		50.0	0.0		sensitivity	tumor_status	ok	369	2	2.0	fisher_exact	1.741958289148109	6.363409498538658	1.0	0.014610319364039802	0.12069467960465599	1.741958289148109	52.62330623306233	0.0	0.0	categorical	0.12069467960465599	cramers_v		0.03182407329560798	0.03201565634554809	0.03192625342512401	0.032025096314985076
categorical::umap__metric-canberra__nn-50__mindist-0::vital_status	UMAP	umap	umap__metric-canberra__nn-50__mindist-0	metric=canberra, n_neighbors=50, min_dist=0	False	2	canberra		50.0	0.0		sensitivity	vital_status	ok	411	2	2.0	fisher_exact	1.7857142857142858	7.868517859261898	1.0	0.006762783374639614	0.1294087839624167	1.7857142857142858	61.51094890510949	0.0	0.0	categorical	0.1294087839624167	cramers_v		0.018949189791954753	0.018772992760922206	0.018907627355470233	0.01867559720833636
categorical::umap__metric-canberra__nn-50__mindist-0::OS	UMAP	umap	umap__metric-canberra__nn-50__mindist-0	metric=canberra, n_neighbors=50, min_dist=0	False	2	canberra		50.0	0.0		sensitivity	OS	ok	412	2	2.0	fisher_exact	1.7963435374149659	8.038592049853083	1.0	0.005074285879681655	0.13084230784496884	1.7963435374149659	61.36165048543689	0.0	0.0	categorical	0.13084230784496884	cramers_v		0.016233750529137794	0.016050879184264986	0.016352845671074912	0.016110288801859246
