gene_column	gene_symbol	entrez_id	annotated	complete_in_primary_tumors	total_expression	passes_total_expression	log2_variance	retained_for_expression	retained_for_dimred
PROS1|5627	PROS1	5627	True	True	322176.5126312101	True	1.636978397597722	True	True
ProSAPiP1|9762	ProSAPiP1	9762	True	True	408054.0504034214	True	2.000575370397029	True	True
PROSC|11212	PROSC	11212	True	True	551998.6503861473	True	0.36381197694089956	True	False
PROX1|5629	PROX1	5629	True	False		False		False	False
PROX2|283571	PROX2	283571	True	True	548.5980827206371	True	0.6676066032747596	True	False
PROZ|8858	PROZ	8858	True	True	2030.4022128360712	True	1.3847878504862572	True	True
PRPF18|8559	PRPF18	8559	True	True	175854.85124999256	True	0.1394169372821189	True	False
PRPF19|27339	PRPF19	27339	True	True	1256876.6079385325	True	0.250338261273732	True	False
PRPF31|26121	PRPF31	26121	True	True	520307.3224063971	True	0.2030441315504472	True	False
PRPF38A|84950	PRPF38A	84950	True	True	371441.4766389179	True	0.13542146166899252	True	False
PRPF38B|55119	PRPF38B	55119	True	True	735031.245173369	True	0.2747158794401368	True	False
PRPF3|9129	PRPF3	9129	True	True	355146.42846950097	True	0.2344978403712867	True	False
PRPF39|55015	PRPF39	55015	True	True	239278.0416134456	True	0.31800035673311156	True	False
PRPF40A|55660	PRPF40A	55660	True	True	1265976.4459054973	True	0.17104566225050885	True	False
PRPF40B|25766	PRPF40B	25766	True	True	103430.0716718205	True	0.7358837652358987	True	True
PRPF4|9128	PRPF4	9128	True	True	361302.0195779182	True	0.24111138505286364	True	False
PRPF4B|8899	PRPF4B	8899	True	True	850879.097331411	True	0.22816242975868586	True	False
PRPF6|24148	PRPF6	24148	True	True	1353187.1232684876	True	0.275591099198419	True	False
PRPF8|10594	PRPF8	10594	True	True	2906341.6396139087	True	0.26055387422837334	True	False
PRPH2|5961	PRPH2	5961	True	True	6987.640482409657	True	1.607602920684197	True	True
PRPH|5630	PRPH	5630	True	True	11124.643338328691	True	4.752203004401099	True	True
PRPS1|5631	PRPS1	5631	True	True	356340.9591640845	True	0.35248225288906865	True	False
PRPS1L1|221823	PRPS1L1	221823	True	False		False		False	False
PRPS2|5634	PRPS2	5634	True	True	594140.0757832462	True	0.4623545280897697	True	False
PRPSAP1|5635	PRPSAP1	5635	True	True	348590.2441294452	True	0.16880812503605575	True	False
PRPSAP2|5636	PRPSAP2	5636	True	True	227473.75221618506	True	0.23106416661733367	True	False
PRR11|55771	PRR11	55771	True	True	85042.33185572225	True	0.7890265561515603	True	True
PRR12|57479	PRR12	57479	True	True	468906.945280123	True	0.31000042407885914	True	False
PRR13|54458	PRR13	54458	True	True	1728126.3397863219	True	0.45011197561889355	True	False
PRR14|78994	PRR14	78994	True	True	292101.8996741206	True	0.16038167497327313	True	False
PRR15|222171	PRR15	222171	True	True	318084.7045278519	True	1.5265741902062102	True	True
PRR15L|79170	PRR15L	79170	True	True	873947.5925980294	True	1.6858261509797947	True	True
PRR16|51334	PRR16	51334	True	True	36451.29519041299	True	0.9185544070925855	True	True
PRR18|285800	PRR18	285800	True	False		False		False	False
PRR19|284338	PRR19	284338	True	True	14982.788360647648	True	1.374891937625748	True	True
PRR20A|122183	PRR20A	122183	True	False		False		False	False
PRR20B|729233	PRR20B	729233	True	False		False		False	False
PRR20C|729240	PRR20C	729240	True	False		False		False	False
PRR20D|729246	PRR20D	729246	True	False		False		False	False
PRR21|643905	PRR21	643905	True	False		False		False	False
PRR22|163154	PRR22	163154	True	True	13232.169292225113	True	1.1520355984388582	True	True
PRR23A|729627	PRR23A	729627	True	False		False		False	False
PRR23B|389151	PRR23B	389151	True	False		False		False	False
PRR23C|389152	PRR23C	389152	True	False		False		False	False
PRR24|255783	PRR24	255783	True	True	63986.625797247485	True	0.6553080232230393	True	False
PRR25|388199	PRR25	388199	True	True	38.796218452417754	False		False	False
PRR3|80742	PRR3	80742	True	True	86828.33797676465	True	0.36921092719044507	True	False
PRR4|11272	PRR4	11272	True	True	46602.039650809646	True	2.1977064513643363	True	True
PRR5|55615	PRR5	55615	True	True	158184.55837754402	True	0.5014482589335145	True	False
PRR5-ARHGAP8|553158	PRR5-ARHGAP8	553158	True	True	8885.208565017816	True	1.3306711757670966	True	True
PRR5L|79899	PRR5L	79899	True	True	112521.75782948421	True	1.1791216134556803	True	True
PRR7|80758	PRR7	80758	True	True	29221.16303648494	True	1.1295232335255483	True	True
PRRC1|133619	PRRC1	133619	True	True	784513.1652724387	True	0.22163167668693295	True	False
PRRG1|5638	PRRG1	5638	True	True	136134.55752113316	True	1.0524784105702139	True	True
PRRG2|5639	PRRG2	5639	True	True	58915.93150178661	True	0.6890155348709683	True	False
PRRG3|79057	PRRG3	79057	True	False		False		False	False
PRRG4|79056	PRRG4	79056	True	True	138230.6039963983	True	1.0932852884965452	True	True
PRRT1|80863	PRRT1	80863	True	True	26986.055961670594	True	1.5349630836543784	True	True
PRRT2|112476	PRRT2	112476	True	True	25438.140502054473	True	1.1511660272147406	True	True
PRRT3|285368	PRRT3	285368	True	True	18958.37019227229	True	0.6067539324010465	True	False
PRRT4|401399	PRRT4	401399	True	True	2019.147487976662	True	2.1532603935277748	True	True
PRRX1|5396	PRRX1	5396	True	True	274548.9203244597	True	2.6706916030645793	True	True
PRRX2|51450	PRRX2	51450	True	False		False		False	False
PRSS12|8492	PRSS12	8492	True	True	118454.19746484127	True	3.3255650989360737	True	True
PRSS1|5644	PRSS1	5644	True	True	711601.2895001476	True	11.843044611130974	True	True
PRSS16|10279	PRSS16	10279	True	True	151016.32219268932	True	1.6592133167670295	True	True
PRSS21|10942	PRSS21	10942	True	True	86325.4795420286	True	11.847424425763023	True	True
PRSS22|64063	PRSS22	64063	True	False		False		False	False
PRSS23|11098	PRSS23	11098	True	True	1132010.6938027905	True	1.0744458402320414	True	True
PRSS27|83886	PRSS27	83886	True	True	30940.36358670875	True	2.8086525147802037	True	True
PRSS30P|124221	PRSS30P	124221	True	True	3896.6852583357413	True	2.431189293595918	True	True
PRSS33|260429	PRSS33	260429	True	False		False		False	False
PRSS35|167681	PRSS35	167681	True	True	8300.677248941953	True	2.450230787702213	True	True
PRSS3|5646	PRSS3	5646	True	True	1653746.709986922	True	3.1914729842269174	True	True
PRSS36|146547	PRSS36	146547	True	True	13966.312574804975	True	1.0628749172953755	True	True
PRSS37|136242	PRSS37	136242	True	True	280.8541978910561	True	0.49912906867337004	True	False
PRSS38|339501	PRSS38	339501	True	False		False		False	False
PRSS41|360226	PRSS41	360226	True	False		False		False	False
PRSS42|339906	PRSS42	339906	True	False		False		False	False
PRSS45|377047	PRSS45	377047	True	False		False		False	False
PRSS48|345062	PRSS48	345062	True	False		False		False	False
PRSS50|29122	PRSS50	29122	True	True	12485.679165047024	True	3.1049176021320717	True	True
PRSS53|339105	PRSS53	339105	True	True	11591.738639295669	True	0.7289451531425613	True	True
PRSS54|221191	PRSS54	221191	True	False		False		False	False
PRSS55|203074	PRSS55	203074	True	False		False		False	False
PRSS8|5652	PRSS8	5652	True	True	1536261.5619343638	True	2.079233158616933	True	True
PRSSL1|400668	PRSSL1	400668	True	True	458.7856632362958	True	0.5487026699729315	True	False
PRTFDC1|56952	PRTFDC1	56952	True	True	103466.60120019852	True	1.2521049006766614	True	True
PRTG|283659	PRTG	283659	True	True	20225.577616090617	True	2.7845088557436877	True	True
PRTN3|5657	PRTN3	5657	True	True	4379.449241038703	True	0.6824972994023598	True	False
PRUNE2|158471	PRUNE2	158471	True	True	681468.1931979861	True	6.426215807617887	True	True
PRUNE|58497	PRUNE	58497	True	True	274715.50403981993	True	0.23459635749964766	True	False
PRX|57716	PRX	57716	True	True	44406.907507543125	True	0.8935764959935045	True	True
PRY2|442862	PRY2	442862	True	False		False		False	False
PSAP|5660	PSAP	5660	True	True	11877767.764307283	True	0.4075654792747004	True	False
PSAPL1|768239	PSAPL1	768239	True	False		False		False	False
PSAT1|29968	PSAT1	29968	True	True	450925.7630021436	True	2.0253389445429226	True	True
PSCA|8000	PSCA	8000	True	True	1586965.885522327	True	15.445680245075952	True	True
PSD2|84249	PSD2	84249	True	True	2732.278777756919	True	1.773851574083316	True	True
PSD3|23362	PSD3	23362	True	True	262174.7986742383	True	1.0554768623189377	True	True
PSD4|23550	PSD4	23550	True	True	603186.6195287795	True	0.5744186836908562	True	False
PSD|5662	PSD	5662	True	True	99941.1071896617	True	5.037274325496197	True	True
PSEN1|5663	PSEN1	5663	True	True	857963.175207385	True	0.15310489777197403	True	False
PSEN2|5664	PSEN2	5664	True	True	167744.42972771393	True	0.2987101456850453	True	False
PSENEN|55851	PSENEN	55851	True	True	420663.5267207494	True	0.5809052266404595	True	False
PSG10|653492	PSG10	653492	True	False		False		False	False
PSG11|5680	PSG11	5680	True	False		False		False	False
PSG1|5669	PSG1	5669	True	False		False		False	False
PSG2|5670	PSG2	5670	True	False		False		False	False
PSG3|5671	PSG3	5671	True	False		False		False	False
PSG4|5672	PSG4	5672	True	False		False		False	False
PSG5|5673	PSG5	5673	True	False		False		False	False
PSG6|5675	PSG6	5675	True	False		False		False	False
PSG7|5676	PSG7	5676	True	False		False		False	False
PSG8|440533	PSG8	440533	True	False		False		False	False
PSG9|5678	PSG9	5678	True	False		False		False	False
PSIMCT-1|100101490	PSIMCT-1	100101490	True	True	8775.912111960706	True	1.3773758999662387	True	True
PSIP1|11168	PSIP1	11168	True	True	637904.9499339632	True	0.4585545883415004	True	False
psiTPTE22|387590	psiTPTE22	387590	True	True	19816.390573914832	True	2.5330272822626028	True	True
PSKH1|5681	PSKH1	5681	True	True	278662.5457561973	True	0.2892996627741835	True	False
PSKH2|85481	PSKH2	85481	True	False		False		False	False
PSMA1|5682	PSMA1	5682	True	True	1235202.6968014638	True	0.2265226184678557	True	False
PSMA2|5683	PSMA2	5683	True	True	1253754.8024818513	True	0.2481668503050559	True	False
PSMA3|5684	PSMA3	5684	True	True	767927.37760777	True	0.31728711540926907	True	False
PSMA4|5685	PSMA4	5685	True	True	1343162.6614991121	True	0.2733809587343924	True	False
PSMA5|5686	PSMA5	5686	True	True	1103826.5172713888	True	0.2646297173279604	True	False
PSMA6|5687	PSMA6	5687	True	True	1066738.4459669448	True	0.28045464513936535	True	False
PSMA7|5688	PSMA7	5688	True	True	2159359.8778619687	True	0.3365967778396717	True	False
PSMA8|143471	PSMA8	143471	True	True	801.6286687568484	True	1.128568098435771	True	True
PSMB10|5699	PSMB10	5699	True	True	776622.980018524	True	0.8744950147469801	True	True
PSMB11|122706	PSMB11	122706	True	False		False		False	False
PSMB1|5689	PSMB1	5689	True	True	1491213.4512383388	True	0.2609458095544959	True	False
PSMB2|5690	PSMB2	5690	True	True	1141491.7178790648	True	0.2146949684155003	True	False
PSMB3|5691	PSMB3	5691	True	True	1213704.1491668522	True	0.45228693150852284	True	False
PSMB4|5692	PSMB4	5692	True	True	1651851.8708729534	True	0.28489495819770366	True	False
PSMB5|5693	PSMB5	5693	True	True	874557.2825449842	True	0.25352599095732525	True	False
PSMB6|5694	PSMB6	5694	True	True	775791.3074519902	True	0.2809833404546772	True	False
PSMB7|5695	PSMB7	5695	True	True	938577.4487662858	True	0.28317779521639314	True	False
PSMB8|5696	PSMB8	5696	True	True	1330217.7234228938	True	0.7568781195145	True	True
PSMB9|5698	PSMB9	5698	True	True	649105.0297757767	True	1.3895717363805133	True	True
PSMC1|5700	PSMC1	5700	True	True	255590.21533733903	True	0.30610001378668045	True	False
PSMC2|5701	PSMC2	5701	True	True	887217.6627342597	True	0.22861195687124866	True	False
PSMC3|5702	PSMC3	5702	True	True	979849.8092977975	True	0.16602326873203252	True	False
PSMC3IP|29893	PSMC3IP	29893	True	True	49066.29320097344	True	0.6944506708375027	True	False
PSMC4|5704	PSMC4	5704	True	True	924868.8964825317	True	0.3423904322338761	True	False
PSMC5|5705	PSMC5	5705	True	True	1067651.130042742	True	0.15715504958442014	True	False
PSMC6|5706	PSMC6	5706	True	True	611545.7365154568	True	0.25783009133989715	True	False
PSMD10|5716	PSMD10	5716	True	True	426060.5828952996	True	0.16951096309715935	True	False
PSMD11|5717	PSMD11	5717	True	True	679263.0809020351	True	0.2255897054539998	True	False
PSMD12|5718	PSMD12	5718	True	True	465402.7729500398	True	0.18908844309077422	True	False
PSMD13|5719	PSMD13	5719	True	True	1120712.478582431	True	0.18648914400171263	True	False
PSMD14|10213	PSMD14	10213	True	True	727285.4009588822	True	0.22745146356772178	True	False
PSMD1|5707	PSMD1	5707	True	True	1620346.1970318211	True	0.29327768132500853	True	False
PSMD2|5708	PSMD2	5708	True	True	1969416.4706087513	True	0.22438464684669082	True	False
PSMD3|5709	PSMD3	5709	True	True	1685539.4532080265	True	0.725625808113733	True	True
PSMD4|5710	PSMD4	5710	True	True	1463722.3253404	True	0.20726966815308853	True	False
PSMD5|5711	PSMD5	5711	True	True	402784.73568120314	True	0.23834911280212076	True	False
PSMD6|9861	PSMD6	9861	True	True	529321.933173455	True	0.15707322043097263	True	False
PSMD7|5713	PSMD7	5713	True	True	1034918.3100662669	True	0.18216599067124936	True	False
PSMD8|5714	PSMD8	5714	True	True	1164551.2713071285	True	0.2903849277391138	True	False
PSMD9|5715	PSMD9	5715	True	True	389056.82575710217	True	0.18750509928638656	True	False
PSME1|5720	PSME1	5720	True	True	1904220.041647986	True	0.4184423715864762	True	False
PSME2|5721	PSME2	5721	True	True	1435758.0640287562	True	0.740236921255756	True	True
PSME3|10197	PSME3	10197	True	True	1198168.0323019046	True	0.19765938006686445	True	False
PSME4|23198	PSME4	23198	True	True	896039.6785235073	True	0.23833585031311919	True	False
PSMF1|9491	PSMF1	9491	True	True	1373905.1101994151	True	0.22035096820907868	True	False
PSMG1|8624	PSMG1	8624	True	True	274777.96562619467	True	0.573850932235573	True	False
PSMG2|56984	PSMG2	56984	True	True	516814.95810549514	True	0.28051118394763924	True	False
PSMG3|84262	PSMG3	84262	True	True	255973.42078210294	True	0.44436567490758155	True	False
PSMG4|389362	PSMG4	389362	True	True	114778.78585920463	True	0.4577677288887767	True	False
PSORS1C1|170679	PSORS1C1	170679	True	False		False		False	False
PSORS1C2|170680	PSORS1C2	170680	True	False		False		False	False
PSORS1C3|100130889	PSORS1C3	100130889	True	True	3937.2372509075876	True	2.583291891493357	True	True
PSPC1|55269	PSPC1	55269	True	True	380555.8131111248	True	0.19472864010141688	True	False
PSPH|5723	PSPH	5723	True	True	142601.6255849396	True	0.74401306881546	True	True
PSPN|5623	PSPN	5623	True	True	279.57181301360447	True	0.3651345244510826	True	False
PSRC1|84722	PSRC1	84722	True	True	83309.63536070267	True	0.892903430260906	True	True
PSTK|118672	PSTK	118672	True	True	21939.710044213556	True	0.4865980788844203	True	False
PSTPIP1|9051	PSTPIP1	9051	True	True	37956.35847523859	True	1.290008865939618	True	True
PSTPIP2|9050	PSTPIP2	9050	True	True	105735.35927722289	True	1.7466834182087578	True	True
PTAFR|5724	PTAFR	5724	True	True	90516.32882558128	True	1.5750396523524823	True	True
PTAR1|375743	PTAR1	375743	True	True	430419.6216128452	True	0.39551052283601235	True	False
PTBP1|5725	PTBP1	5725	True	True	2592411.4060262325	True	0.15328559988484716	True	False
PTBP2|58155	PTBP2	58155	True	True	146097.50386958057	True	0.6792037315389561	True	False
PTCD1|26024	PTCD1	26024	True	True	227131.55812469235	True	0.4037998088367731	True	False
PTCD2|79810	PTCD2	79810	True	True	45387.8509088735	True	0.246576159833763	True	False
PTCD3|55037	PTCD3	55037	True	True	595459.0984320369	True	0.26770634795600934	True	False
PTCH1|5727	PTCH1	5727	True	True	303497.7321684195	True	1.4110424458510022	True	True
PTCH2|8643	PTCH2	8643	True	True	21917.927874180106	True	3.8793973846171004	True	True
PTCHD1|139411	PTCHD1	139411	True	False		False		False	False
PTCHD2|57540	PTCHD2	57540	True	True	2174.7988622867415	True	2.294711858160119	True	True
PTCHD3|374308	PTCHD3	374308	True	False		False		False	False
PTCRA|171558	PTCRA	171558	True	True	1400.8591682704186	True	1.1948614883684259	True	True
PTDSS1|9791	PTDSS1	9791	True	True	898393.1496107585	True	0.28204721686150525	True	False
PTDSS2|81490	PTDSS2	81490	True	True	191255.02110800304	True	0.28075145423403547	True	False
PTEN|5728	PTEN	5728	True	True	795370.9111285415	True	0.3731708874335371	True	False
PTENP1|11191	PTENP1	11191	True	True	130135.7020341189	True	0.529167927391478	True	False
PTER|9317	PTER	9317	True	True	230306.1579259271	True	0.4771042598809489	True	False
PTF1A|256297	PTF1A	256297	True	False		False		False	False
PTGDR|5729	PTGDR	5729	True	True	5626.504005094699	True	1.8567412242829413	True	True
PTGDS|5730	PTGDS	5730	True	True	277370.01710770914	True	3.9236284968267303	True	True
PTGER1|5731	PTGER1	5731	True	True	5748.469566302589	True	3.1993633022826553	True	True
PTGER2|5732	PTGER2	5732	True	True	100398.02901482471	True	2.235456058782998	True	True
PTGER3|5733	PTGER3	5733	True	True	73453.36222444537	True	3.7485164346451474	True	True
PTGER4|5734	PTGER4	5734	True	True	225624.10195726305	True	1.4054023902058992	True	True
PTGES2|80142	PTGES2	80142	True	True	528431.081698606	True	0.38575335514829595	True	False
PTGES3|10728	PTGES3	10728	True	True	3425392.6742594475	True	0.24611536633712586	True	False
PTGES|9536	PTGES	9536	True	True	139126.04669966392	True	2.1885816227498713	True	True
PTGFR|5737	PTGFR	5737	True	True	36652.557783072676	True	2.720537950841259	True	True
PTGFRN|5738	PTGFRN	5738	True	True	1050798.01523165	True	0.46141323400404116	True	False
PTGIR|5739	PTGIR	5739	True	True	28310.935055055874	True	1.2100220864687625	True	True
PTGIS|5740	PTGIS	5740	True	True	376323.8184573691	True	6.262986534343643	True	True
PTGR1|22949	PTGR1	22949	True	True	311269.0193496697	True	1.0279766996498862	True	True
PTGR2|145482	PTGR2	145482	True	True	97765.74649983214	True	0.5447402222554366	True	False
PTGS1|5742	PTGS1	5742	True	True	289058.9619292831	True	1.4950497595267833	True	True
PTGS2|5743	PTGS2	5743	True	True	282662.29902126273	True	3.5673238785912327	True	True
PTH1R|5745	PTH1R	5745	True	True	5727.118732395606	True	2.62646277754178	True	True
PTH2|113091	PTH2	113091	True	False		False		False	False
PTH2R|5746	PTH2R	5746	True	True	6587.757841986525	True	4.64454191206356	True	True
PTH|5741	PTH	5741	True	False		False		False	False
PTHLH|5744	PTHLH	5744	True	True	25912.01500638714	True	2.4037761825087456	True	True
PTK2|5747	PTK2	5747	True	True	999052.0053135271	True	0.21880886768669827	True	False
PTK2B|2185	PTK2B	2185	True	True	487498.78102411673	True	0.5197490633501454	True	False
PTK6|5753	PTK6	5753	True	True	337198.2603864323	True	2.0900681899020404	True	True
PTK7|5754	PTK7	5754	True	True	784289.9133419767	True	1.5859435462747715	True	True
PTMA|5757	PTMA	5757	True	True	9665642.828807637	True	0.3189983625143489	True	False
PTMS|5763	PTMS	5763	True	True	1443005.0929372846	True	0.807818406489022	True	True
PTN|5764	PTN	5764	True	False		False		False	False
PTOV1|53635	PTOV1	53635	True	True	703179.2393679982	True	0.28531295696809306	True	False
PTP4A1|7803	PTP4A1	7803	True	True	2145224.026899902	True	0.48311845720475066	True	False
PTP4A2|8073	PTP4A2	8073	True	True	1095256.4295135401	True	0.23578194648641077	True	False
PTP4A3|11156	PTP4A3	11156	True	True	289097.17719337705	True	1.2218714448153223	True	True
PTPDC1|138639	PTPDC1	138639	True	True	87399.60113485515	True	0.3305123998871093	True	False
PTPLA|9200	PTPLA	9200	True	True	27658.29962250966	True	3.1683333573082852	True	True
PTPLAD1|51495	PTPLAD1	51495	True	True	1340167.0688659246	True	0.37086800937979336	True	False
PTPLAD2|401494	PTPLAD2	401494	True	True	96437.99549102246	True	1.3792710182206664	True	True
PTPLB|201562	PTPLB	201562	True	True	111878.87278681534	True	0.6726682461106614	True	False
PTPMT1|114971	PTPMT1	114971	True	True	321124.40067167627	True	0.22139402656669674	True	False
PTPN11|5781	PTPN11	5781	True	True	1441301.8308148566	True	0.2177327560159285	True	False
PTPN12|5782	PTPN12	5782	True	True	991520.5640978203	True	0.32546756443447555	True	False
PTPN13|5783	PTPN13	5783	True	True	102809.31240704987	True	2.6453679546806366	True	True
PTPN14|5784	PTPN14	5784	True	True	65349.03315066244	True	0.6713227067604252	True	False
PTPN1|5770	PTPN1	5770	True	True	617453.3550049243	True	0.23369745024627375	True	False
PTPN18|26469	PTPN18	26469	True	True	660853.1542699012	True	0.32592145116097426	True	False
PTPN20A|653129	PTPN20A	653129	True	False		False		False	False
PTPN20B|26095	PTPN20B	26095	True	True	18169.103652795784	True	5.699419555223276	True	True
PTPN21|11099	PTPN21	11099	True	True	188147.4012121542	True	0.5285255332624792	True	False
PTPN22|26191	PTPN22	26191	True	True	66118.78375795882	True	1.4812398015768689	True	True
PTPN23|25930	PTPN23	25930	True	True	582594.1446531577	True	0.17787624664641405	True	False
PTPN2|5771	PTPN2	5771	True	True	318895.2758551308	True	0.2727334915319881	True	False
PTPN3|5774	PTPN3	5774	True	True	383775.838015737	True	1.1553153497446844	True	True
PTPN4|5775	PTPN4	5775	True	True	98569.52303815944	True	0.2672104693862804	True	False
PTPN5|84867	PTPN5	84867	True	False		False		False	False
PTPN6|5777	PTPN6	5777	True	True	469677.20529995253	True	0.4191038525016733	True	False
PTPN7|5778	PTPN7	5778	True	True	122808.97337365485	True	1.6873688399507671	True	True
PTPN9|5780	PTPN9	5780	True	True	407580.59208727547	True	0.1540663574142145	True	False
PTPRA|5786	PTPRA	5786	True	True	763165.7921925732	True	0.17550506228429733	True	False
PTPRB|5787	PTPRB	5787	True	True	340272.15684004675	True	0.7714438322630659	True	True
PTPRC|5788	PTPRC	5788	True	True	701351.1372138675	True	2.185736251697787	True	True
PTPRCAP|5790	PTPRCAP	5790	True	True	131355.96362466968	True	2.4274783307913084	True	True
PTPRD|5789	PTPRD	5789	True	True	33622.23699833661	True	3.130603835990541	True	True
PTPRE|5791	PTPRE	5791	True	True	324534.42701716477	True	0.49346567493130306	True	False
PTPRF|5792	PTPRF	5792	True	True	3645876.4497085097	True	0.6581380298323308	True	False
PTPRG|5793	PTPRG	5793	True	True	306329.25469275157	True	0.770942705548228	True	True
PTPRH|5794	PTPRH	5794	True	True	512198.88296023867	True	2.08871053473363	True	True
PTPRJ|5795	PTPRJ	5795	True	True	529039.8080838867	True	0.6283434049081388	True	False
PTPRK|5796	PTPRK	5796	True	True	1209592.9603430284	True	0.5348521692452902	True	False
PTPRM|5797	PTPRM	5797	True	True	312204.5008918458	True	1.0460902360746094	True	True
PTPRN2|5799	PTPRN2	5799	True	True	314744.41562193667	True	3.453982095232549	True	True
PTPRN|5798	PTPRN	5798	True	True	19677.114383593922	True	5.470451173874634	True	True
PTPRO|5800	PTPRO	5800	True	True	88140.38093249478	True	3.1191045380073525	True	True
PTPRQ|374462	PTPRQ	374462	True	False		False		False	False
PTPRR|5801	PTPRR	5801	True	True	65638.30130533609	True	3.8065559699282794	True	True
PTPRS|5802	PTPRS	5802	True	True	285703.0316936038	True	2.477847686413211	True	True
PTPRT|11122	PTPRT	11122	True	False		False		False	False
PTPRU|10076	PTPRU	10076	True	True	412657.9318401656	True	2.663164278314629	True	True
PTPRVP|148713	PTPRVP	148713	True	True	1134.4792700688306	True	1.094805530295669	True	True
PTPRZ1|5803	PTPRZ1	5803	True	False		False		False	False
PTRF|284119	PTRF	284119	True	True	2251877.6487958482	True	1.4892846846371468	True	True
PTRH1|138428	PTRH1	138428	True	True	68055.35402018075	True	0.4197711689479989	True	False
PTRH2|51651	PTRH2	51651	True	True	199581.4602610233	True	0.3185741684162157	True	False
PTS|5805	PTS	5805	True	True	130677.06870921403	True	0.385440607146232	True	False
PTTG1|9232	PTTG1	9232	True	True	304919.74835184496	True	0.9417011361424713	True	True
PTTG1IP|754	PTTG1IP	754	True	True	2215373.2143699303	True	0.22801662440887532	True	False
PTTG2|10744	PTTG2	10744	True	True	1657.3057251233477	True	0.644543578208667	True	False
PTTG3P|26255	PTTG3P	26255	True	True	5957.513769660147	True	0.696889315278791	True	False
PTX3|5806	PTX3	5806	True	True	13560.290385114678	True	2.259447360593115	True	True
PTX4|390667	PTX4	390667	True	True	342.4387687591202	True	0.6529767440734303	True	False
PUF60|22827	PUF60	22827	True	True	1214319.864699992	True	0.26052314879041016	True	False
PUM1|9698	PUM1	9698	True	True	1030963.9899980673	True	0.0997449589621576	True	False
PUM2|23369	PUM2	23369	True	True	1369912.9919603318	True	0.14660726102473826	True	False
PURA|5813	PURA	5813	True	True	160049.05838829785	True	0.2633138167382354	True	False
PURB|5814	PURB	5814	True	True	899480.7322379164	True	0.2400328448093705	True	False
PURG|29942	PURG	29942	True	True	1977.9136817039134	True	1.3843297760353388	True	True
PUS10|150962	PUS10	150962	True	True	74417.7774653054	True	0.4046063770089836	True	False
PUS1|80324	PUS1	80324	True	True	230969.1189086487	True	0.36939646163084466	True	False
PUS3|83480	PUS3	83480	True	True	112001.31820813158	True	0.2751815247497564	True	False
PUS7|54517	PUS7	54517	True	True	260760.97183557475	True	0.5812050124461884	True	False
PUS7L|83448	PUS7L	83448	True	True	100415.17172489662	True	0.43027594579370115	True	False
PUSL1|126789	PUSL1	126789	True	True	111816.57626101558	True	0.5157187319416091	True	False
PVALB|5816	PVALB	5816	True	False		False		False	False
PVR|5817	PVR	5817	True	True	719627.4519569891	True	0.6832899970317523	True	False
PVRIG|79037	PVRIG	79037	True	True	37453.729817205094	True	1.2174849151709197	True	True
PVRL1|5818	PVRL1	5818	True	True	630791.4069025741	True	1.0631039324108968	True	True
PVRL2|5819	PVRL2	5819	True	True	1394912.4630510937	True	0.6433793732975824	True	False
PVRL3|25945	PVRL3	25945	True	True	175803.8887132749	True	2.0717982583279486	True	True
PVRL4|81607	PVRL4	81607	True	True	240663.69472137492	True	2.986968935819807	True	True
PVT1|5820	PVT1	5820	True	True	76705.2060794554	True	1.0275580398232662	True	True
PWP1|11137	PWP1	11137	True	True	417919.07165658387	True	0.13743514266124252	True	False
PWP2|5822	PWP2	5822	True	True	298269.0742143141	True	0.2599485408402981	True	False
PWRN1|791114	PWRN1	791114	True	False		False		False	False
PWRN2|791115	PWRN2	791115	True	False		False		False	False
PWWP2A|114825	PWWP2A	114825	True	True	196567.74659110067	True	0.1756363878357567	True	False
PWWP2B|170394	PWWP2B	170394	True	True	194287.6173003356	True	0.4460700766935963	True	False
PXDN|7837	PXDN	7837	True	True	831398.4208654445	True	1.0254044197133116	True	True
PXDNL|137902	PXDNL	137902	True	True	2864.1836066546903	True	1.4409772916882948	True	True
PXK|54899	PXK	54899	True	True	99036.24554405062	True	0.4562894808894854	True	False
PXMP2|5827	PXMP2	5827	True	True	117719.7010481885	True	0.5701644875931912	True	False
PXMP4|11264	PXMP4	11264	True	True	222582.34257774855	True	0.5507630889277138	True	False
PXN|5829	PXN	5829	True	True	1164658.8416928188	True	0.31351675381249333	True	False
PXT1|222659	PXT1	222659	True	True	739.335343625122	True	0.6364292871876261	True	False
PYCARD|29108	PYCARD	29108	True	True	336495.4915814626	True	0.8773862094458431	True	True
PYCR1|5831	PYCR1	5831	True	True	844686.2636646488	True	0.8900743460842375	True	True
PYCR2|29920	PYCR2	29920	True	True	544192.2762289466	True	0.23872378981858608	True	False
PYCRL|65263	PYCRL	65263	True	True	159185.56734070447	True	0.6882791263087147	True	False
PYDC1|260434	PYDC1	260434	True	False		False		False	False
PYDC2|152138	PYDC2	152138	True	False		False		False	False
PYGB|5834	PYGB	5834	True	True	3015381.4609836135	True	0.9804523025666927	True	True
PYGL|5836	PYGL	5836	True	True	244222.31583148864	True	2.159499041660044	True	True
PYGM|5837	PYGM	5837	True	True	28712.262987778347	True	4.2086055614824405	True	True
PYGO1|26108	PYGO1	26108	True	True	9251.955558044287	True	2.812744807047024	True	True
